Version;06/08/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Strawberry, raw;Fraise, crue;148;34,9;90,1;0,65;6,14;0,18;4,73;0,04;1,5;-;0,4;0;1,05;0,018;0,025;0,1;0;0,052;13,1;-;0,026;0,18;0,6;14,1;0,3;23,4;171;< 10;1,83;0,11;0;7;0;0,37;11,1;-;67,4;0,023;0,02;0,49;0,23;0,047;70,5;0
Raspberry, raw;Framboise, crue;183;43,7;85,5;1,28;4,26;0,36;4,26;0;5,99;-;0,46;0;2,12;0,012;0,04;0,23;0;0,0025;25;-;0,09;0,69;0,55;22;0,67;29;151;1,3;1;0,42;0;12;0;0,53;7,8;-;26,2;0,032;0,038;0,6;0,33;0,055;21;0
Passion fruit, pulp and pips, raw;Fruit de la passion ou maracudja, pulpe et pépins, cru;353;84,4;72,9;2,3;9,39;0,7;9,39;-;10,4;-;0,8;0;3,5;0,059;0,086;0,41;0;0,07;9,12;-;0,086;1,6;0,9;29;-;68,6;348;-;28;0,1;0;743;0;0,02;0,7;-;30;0;0,13;1,5;-;0,1;14;0
Pomegranate, pulp and pips, raw;Grenade, pulpe et pépins, crue;321;75,9;80;1,29;14,2;0,74;13,7;-;2,3;-;0,57;0;0,97;0,12;0,093;0,079;0;0,0075;6,5;-;0,11;0,3;0,9;7,5;0,12;22;248;-;3;0,35;0;0;0;0,6;16,4;-;8,15;0,049;0,042;0,3;0,49;0,09;38;0
Red currant, raw;Groseille, crue;235;56,1;83,9;1,33;6,64;0,95;6,64;0;4,25;-;0,58;0;2,38;0,2;0,15;0,4;0;0,005;32,1;-;0,098;0,83;1,1;12;0,19;47,5;269;0;2;0,21;0;25;0;0,45;11;-;45;0,033;0,035;0,2;0,064;0,058;17;0
Gooseberry, raw;Groseille à maquereau, crue;168;40,1;87,9;0,8;4,83;0,59;-;-;4,03;-;0,47;0;1,4;0,058;0,059;0,31;0;0,0038;25,4;-;0,063;0,33;0,3;9;0,16;26,2;187;0,068;1,5;0,14;0;-;0;0,69;-;-;29;0,033;0,029;0,29;0,29;0,048;8,85;0
Kiwi fruit, pulp and seeds, raw;Kiwi, pulpe et graines, cru;246;58,5;83,6;1,2;8,44;0,95;7,89;0;3,5;-;0,83;0;1,49;0,1;0,047;0,29;0;0,0086;27,5;61;0,12;0,17;< 5;14,3;0,056;33,4;297;< 10;1,99;0,082;0;52;0;1,46;40,3;-;92,7;0,017;0,025;0,34;0,18;0,092;33,5;0
Lychee, pulp, raw;Litchi, pulpe, cru;-;-;81,8;0,76;15,2;0,42;15,2;-;1,3;-;0,42;0;-;0,099;0,12;0,13;0;0,0025;5;-;0,15;0,31;0,8;10;0,055;31;171;-;1;0,07;0;0;0;0,07;0,4;-;71,5;0,011;0,065;0,6;-;0,1;14;0
Mango, pulp, raw;Mangue, pulpe, crue;273;64,4;83;0,62;13,7;0,31;11;0,3;1,7;-;0,31;0;0,34;0,073;0,11;0,058;0;0,0045;12,5;-;0,11;0,2;0,32;9,5;0,045;14,8;137;0,6;5;0,085;0;640;0;1,01;4,2;-;32,1;0,043;0,048;0,63;0,18;0,13;57;0
Melon, cantaloupe (ex Cavaillon or Charentais melon), pulp, raw;Melon cantaloup (par ex.: Charentais, de Cavaillon) pulpe, cru;140;33;90,9;0,73;6,57;0,2;6,43;0,03;0,93;-;0,63;0;0,08;0,047;0,013;0,068;0;0,022;12,3;-;0,043;0,16;0,32;18,9;0,033;23,6;335;< 10;9;0,17;0;2020;0;0,05;2,5;-;28,8;0,038;0,022;0,7;0,14;0,068;23,3;0
Blueberry, raw;Myrtille, crue;244;57,7;84,2;0,87;10,6;0,33;9,96;0,03;2,4;0,014;0,24;0;1,37;0,028;0,047;0,15;0;0,0025;6;-;0,057;0,28;0,5;6;0,34;12;77;traces;1;0,16;0;32;0;0,57;19,3;-;9,7;0,037;0,041;0,42;0,12;0,052;6;0
Blackberry, raw;Mûre (de ronce), crue;172;41,1;87,7;1,32;4,2;0,75;4,2;0;4,8;-;0,39;0;0,9;0,014;0,047;0,28;0;0,0039;28;-;0,14;0,59;0,4;21,5;1,4;29,5;214;0,1;1,5;0,53;0;128;0;3,34;19,8;-;18;0,019;0,038;0,57;0,26;0,04;25;0
Nectarine, pulp and peel, raw;Nectarine ou brugnon, pulpe et peau, crue;-;-;87,6;1,16;8,9;0,31;7,89;0,07;1,7;0,08;0,49;0;-;0,025;0,088;0,11;0;0,0027;3,38;-;0,078;0,28;0,3;8,31;0,061;26,7;201;< 2,2;1,09;0,091;0;150;0;0,77;2,2;-;5,4;0,034;0,027;1,13;0,19;0,025;5;0
Orange, pulp, raw;Orange, pulpe, crue;199;47,1;86,9;1,1;7,92;0,36;7,92;-;2,2;-;0,42;0;1,13;0,067;0,075;0,13;0;0,0031;29,7;-;0,035;0,089;0,3;12,4;0,029;18,1;151;< 10;1,25;0,066;0;71;0;0,37;0;-;57;0,087;0,036;0,29;0,22;0,071;38,1;0
Papaya, pulp, raw;Papaye, pulpe, crue;-;-;87,8;0,58;9,9;0,28;7,46;0;1,9;-;0,45;0;-;0,087;0,077;0,062;0;0,013;22,3;-;0,031;0,48;0,8;21,5;0,026;10,2;190;-;6;0,077;0;274;0;0,3;2,6;-;61,4;0,025;0,03;0,35;0,2;0,029;47,5;0
Watermelon, pulp, raw;Pastèque, pulpe, crue;148;34,9;90,9;0,62;7,38;0,13;6,9;0;0,45;-;0,28;0;0,3;0,02;0,025;0,041;0;0,0073;< 1,28;-;0,028;0,27;0,15;12,6;0,031;15,4;129;< 2,97;< 0,29;< 0,016;0;303;0;0,05;0,1;-;9,7;0,027;0,021;0,18;0,26;0,045;3;0
Pear, pulp and peel, raw;Poire, pulpe et peau, crue;-;-;83,5;0,49;10,9;0,27;9,01;0;2,9;1,89;0,39;0;-;0,067;0,057;0,12;0;0,0045;6,46;61;0,071;0,072;0,4;8,23;0,03;15,4;132;< 10;1,8;0,097;0;14;0;0,41;4,4;-;4,62;0,015;0,021;0,23;0,06;0,022;11,5;0
Apple, pulp and peel, raw;Pomme, pulpe et peau, crue;-;-;85,4;0,25;11,6;0,25;9,35;0,05;1,4;-;0,56;0;0,46;0,052;0,01;0,15;0;0,0037;5,34;61;0,041;0,099;0,2;6,47;0,036;14,4;119;< 10;1,5;0,031;0;21,4;0;0,37;2,39;-;6,25;0,016;0,019;0,091;0,079;0,048;6;0
Grapefruit, pulp, raw;Pomelo (dit Pamplemousse), pulpe, cru;155;36,6;89,8;0,63;6,34;0,2;5,99;-;1,25;-;0,31;0;1,48;0,045;0,034;0,067;0;0,0041;23,3;-;0,036;0,051;0,1;11,7;0,021;13,8;144;< 10;1,63;0,063;0;552;0;0,22;0;-;40,9;0,043;0,028;0,28;0,28;0,044;24,5;0
Greengage plum, raw;Prune Reine-Claude, crue;-;-;81,8;0,81;10,9;0,1;9,6;0;2,28;-;0,6;0;-;0,01;0,07;0,02;< 0,22;0,0019;8,71;-;0,067;0,66;2,71;7,6;0,076;25;257;< 3,58;0,64;0,078;0;95;0;0,7;-;-;5,4;0,05;0,04;0,6;0,2;0,05;5,33;0
Peach, pulp and peel, raw;Pêche, pulpe et peau, crue;-;-;88,6;1,08;9;0,33;8,16;0;1,6;0,84;0,42;0;-;0,027;0,096;0,12;0;0,0075;7,32;-;0,075;0,15;0,3;11,2;0,064;21;215;0,16;< 1,11;0,12;0;162;0;1,27;2,6;-;6,6;0,022;0,046;0,7;0,16;0,028;4,1;0
Grape, white, raw;Raisin blanc, à gros grain (type Italia ou Dattier), cru;311;73,4;80,9;0,75;16,6;< 0,5;15,5;< 0,35;1;< 0,5;0,44;0;0,076;< 0,01;< 0,01;< 0,01;< 0,13;< 0,013;12;< 20;0,19;0,2;< 20;7,6;0,08;16;200;< 20;< 5;< 0,05;-;7,54;< 0,25;0,31;5,44;-;1,07;0,043;< 0,01;< 0,1;0,077;0,043;16,3;0
Grape, red, raw;Raisin noir, cru;-;-;84;0,6;15,6;0,4;15;-;1,4;0,2;0,4;0;-;0,13;0,016;0,12;0;0,0075;8,98;-;0,078;0,2;0,4;6,78;0,051;21,8;152;< 2,97;< 0,39;0,038;0;24;0;0,4;-;-;10,8;0,045;0,01;0,15;0,075;0,04;5;0
Rhubarb, stalk, raw;Rhubarbe, tige, crue;91,2;21,7;92;0,78;1,47;0,23;1,47;-;2,47;-;1,12;0;1,9;0,053;0,023;0,12;0;0,0093;129;-;0,039;0,28;0,3;13,5;0,16;18,6;239;0,37;3;0,17;0;62,5;0;0,31;29,3;-;9,7;0,028;0,03;0,25;0,08;0,032;7,25;0
Apple, pulp, raw;Pomme, pulpe, crue;-;-;86,7;0,27;10,7;0,13;10,1;traces;1,3;0,59;0,17;0;-;0,021;0,005;0,037;0;0;5;-;0,031;0,07;0,1;4;0,038;11;90;0,15;0;0,05;0;17;0;0,05;0,6;-;4;0,019;0,028;0,091;0,071;0,037;0;0
Carambola, pulp, raw;Carambole, pulpe, crue;-;-;91,3;1,15;3,9;0,32;3,9;-;2,8;-;0,51;0;-;0,019;0,03;0,18;0;0,005;3;-;0,14;0,08;0,4;10;0,037;12;133;-;2;0,12;0;25;0;0,15;0;-;34,4;0,014;0,016;0,37;0,39;0,017;12;0
Prickly pear, pulp and seeds, raw;Figue de Barbarie, pulpe et graines, crue;-;-;87,3;0,51;6;0,31;1,02;-;4,45;-;1,6;0;-;0,01;0,01;0,04;0;0,012;118;-;0,019;0,25;1,5;77;0,58;17,5;175;-;4,5;0,14;0;60;0;0,01;2,9;-;12,5;0,011;0,046;0,38;-;0,079;8;0
Persimmon, pulp, raw;Kaki, pulpe, cru;-;-;81;0,5;14,3;< 0,5;14,3;< 0,35;3,7;< 0,5;0,47;0;-;< 0,01;< 0,01;< 0,01;0;< 0,13;6,5;30,2;0,03;0,06;< 20;6,4;0,06;16;190;< 20;< 5;< 0,05;0;90,1;< 0,25;0,2;< 0,8;-;2,1;0,26;< 0,01;< 0,1;0,27;0,08;< 5;0
Lime, pulp, raw;Citron vert ou Lime, pulpe, cru;139;32,8;89,1;0,66;2,02;0,2;1,69;-;2,8;-;0,3;0;4,9;0,023;0,02;0,058;0;0,005;33;-;0,065;0,6;0,8;6;0,008;18;102;-;2;0,11;0;30;0;0,22;0,6;-;29,1;0,03;0,02;0,2;0,22;0,043;8;0
Black mulberry, raw;Mûre noire (du mûrier), crue;-;-;87,7;1,44;8,1;0,39;8,1;-;1,7;-;0,69;0;-;0,027;0,041;0,21;0;0,025;39;-;0,06;1,85;0,4;18;1,1;38;194;-;10;0,12;0;9;0;0,87;7,8;-;36,4;0,029;0,1;0,62;0,26;0,05;6;0
Tamarind, immature fruit, pulp, raw;Tamarin, fruit immature, pulpe, cru;-;-;31,4;2,65;57,4;0,6;38,8;-;5,1;-;2,7;0;-;0,24;0,17;0,056;0;0,07;74;-;0,086;2,8;-;92;-;113;628;-;28;0,1;0;18;0;0,1;2,8;-;3,5;0,43;0,15;1,94;0,14;0,066;14;0
Clementine, pulp, raw;Clémentine, pulpe, crue;-;-;86,6;0,8;11,9;0,19;9,18;0;1,7;-;0,39;0;-;-;-;-;< 0,83;0,0028;17,9;-;0,035;0,09;13;12,3;0,018;23;147;< 10;1,11;0,059;-;58;0;0,2;0;-;18,7;0,09;< 0,05;0,15;0,2;0,05;10;-
Guava, pulp, raw;Goyave, pulpe, crue;230;54,9;83,5;1,59;7,26;0,73;7,18;0,081;5,15;-;0,95;0;0,88;0,21;0,067;0,31;0;0,005;14;-;0,23;0,26;0,71;16;0,15;40;308;0,5;2;0,21;0;374;0;0,73;2,6;-;228;0,052;0,04;1,08;0,45;0,094;49;0
Apple, Canada, pulp, raw;Pomme Canada, pulpe, crue;-;-;84,4;0,4;11,6;0,1;11;traces;1,6;0,59;0,18;0;-;-;-;-;-;0,0092;3,59;-;0,035;0,14;1,12;3,76;0,03;8,61;154;0,045;3,69;0,09;0;-;0;0,27;-;-;4;0,03;0,02;0,1;traces;0,06;1;0
Mandarin, pulp, raw;Mandarine, pulpe, crue;-;-;86,3;0,72;9,7;0,31;9,7;0;1,5;-;0,34;0;-;0,037;0,057;0,062;0;0,01;32,8;-;0,049;0,16;0,3;10,5;0,047;19,6;137;0,4;4;0,083;0;155;0;0,38;0;-;26,7;0,082;0,036;0,29;0,21;0,074;18,5;0
Plum, raw;Prune, crue;-;-;87;0,66;8,83;0,29;8,83;0;1,5;-;0,49;0;1,27;0,038;0,076;0,1;0;0,0075;7,29;-;0,06;0,16;0,4;6;0,076;17,8;149;0,11;3;0,096;0;190;0;0,33;6,4;-;7,25;0,024;0,026;0,41;0,14;0,037;4;0
Pear, peeled, raw;Poire, pulpe, crue;-;-;85,1;0,3;10,4;0,1;10,4;0;2,47;-;0,19;0;-;-;-;-;< 0,02;0,0075;11;-;0,06;0,2;1;7;0;13;150;1;3;0,1;0;-;0;-;-;-;6;0,2;0,03;0,2;0,07;0,02;2;0
Morello cherry, raw;Griotte, crue;-;-;86,1;1,1;10,5;0,3;10,5;-;1,65;-;0,4;0;-;0,084;0,082;0,09;0;0,0063;16;-;0,1;0,32;-;9;0,11;15;173;-;3;0,1;0;770;0;0,07;2,1;-;10;0,03;0,04;0,4;0,14;0,044;8;0
Grape, raw;Raisin, cru;-;-;80,5;0,72;15,7;0,16;15,5;0;0,9;0,2;0,48;0;-;0,054;0,007;0,048;0;0,005;10;-;0,13;0,36;0,75;7;0,071;20;191;0,8;2;0,07;0;39;0;0,19;14,6;-;3,2;0,069;0,07;0,19;0,05;0,086;2;0
Cranberry, raw;Canneberge ou cranberry, crue;-;-;86,8;0,75;7,6;0,13;4,04;0;5,13;-;0,24;0;-;0,011;0,018;0,055;0;0,02;11;-;0,061;0,44;0,15;6;0,36;13,5;98,8;0;8;0,1;0;36;0;1,2;5,1;-;13,7;0,012;0,018;0,3;0,3;0,057;1;0
Lemon zest, raw;Citron, zeste, cru;-;-;81,6;1,42;5,4;0,3;4,17;-;10,6;-;0,6;0;-;0,042;0,012;0,096;0;0,015;134;-;0,092;0,9;-;15;-;12;160;7;6;0,25;0;7;0;0,25;0;-;129;0,06;0,08;0,4;0,32;0,17;13;0
Elderberry, berries, raw;Sureau, baie, crue;-;-;79,8;0,64;11,4;0,5;-;-;7;-;0,62;0;-;0,028;0,055;0,27;0;0,018;42,7;-;0,062;1,25;2,5;18,5;-;47,4;301;0,6;7;0,16;0;-;0;1;-;-;32,5;0,07;0,06;1,1;0,14;0,21;9;0
Blueberry, frozen, raw;Myrtille, surgelée, crue;-;-;84,3;0,68;8,9;0,43;8,9;-;2,81;-;0,18;0;-;0,032;0,055;0,17;0;0,0026;10;-;0,035;0,39;-;4,25;0,18;10;55,5;-;1;0,068;0;29;0;0,5;17,1;-;8,08;0,029;0,041;0,45;0,13;0,059;7;0
Fruit salad, raw;Salade de fruits, crue;-;-;77,9;0,58;13,7;0,22;13,1;-;1,28;-;0,48;0;-;0,031;0,017;0,082;0,03;0,0037;14,5;-;0,071;0,28;1;16,4;0,34;16,4;197;4,9;0,81;0,094;0;35;0;0,44;-;-;22;0,045;0,034;0,32;0,16;0,2;21,3;0
Raspberry, frozen, raw;Framboise, surgelée, crue;-;-;85,9;1,16;6,43;0,8;6,03;-;6,05;-;0,5;0;-;0,062;0,061;0,52;0;0,0053;29,9;-;0,11;0,78;0,4;17;1,2;38;228;0,19;2,17;0,34;0;-;0;1,4;-;-;24,5;0,03;0,05;0,5;0,24;0,09;44;0
Blackberry, frozen, raw;Mûre (de ronce), surgelée, crue;-;-;82,2;1,22;10,7;0,42;-;-;5;-;0,51;0;-;0,015;0,041;0,25;0;0,0025;29;-;0,12;0,8;-;22;1,22;30;140;-;1;0,25;0;68;0;1,17;19,8;-;3,1;0,029;0,046;1,21;0,15;0,061;34;0
Grapefruit, yellow, pulp, raw;Pomelo (dit Pamplemousse) jaune, pulpe, cru;-;-;90,5;0,69;7,31;0,1;7,31;-;1,1;-;0,33;0;-;0,014;0,013;0,024;0;0;12;-;0,05;0,06;-;9;0,013;8;148;-;0;0,07;0;14;0;0,13;0;-;33,3;0,037;0,02;0,27;0,28;0,043;10;0
Grapefruit, red or pink, pulp, raw;Pomelo (dit Pamplemousse) rose, pulpe, cru;-;-;88,1;0,77;6,2;0,14;6,2;0;1,6;-;0,36;0;-;0,021;0,02;0,036;0;0;22;-;0,032;0,08;-;9;0,022;18;135;-;0;0,07;0;686;0;0,13;0;-;31,2;0,043;0,031;0,2;0,26;0,053;13;0
Kumquat, without pips, raw;Kumquat, sans pépin, cru;-;-;81,9;1,57;9,6;1,18;9,36;-;5,45;-;0,51;0;-;0,17;0,27;0,3;0;0,02;65,5;-;0,095;0,67;-;17,5;0,14;19;158;0;8;0,13;0;0;0;0,15;0;-;45;0,037;0,09;0,43;0,21;0,036;17;0
Pummelo, pulp, raw;Pamplemousse chinois, pulpe, cru;-;-;89,1;0,76;8,62;0,04;-;-;1;-;0,48;0;-;-;-;-;0;0,0025;4;-;0,048;0,11;-;6;0,017;17;216;-;1;0,08;0;0;-;-;-;-;61;0,034;0,027;0,22;-;0,036;-;0
Apple, var. Golden, pulp and skin, raw;Pomme Golden, pulpe et peau, crue;226;53,5;85,5;< 0,5;11,2;< 0,5;11,2;< 0,35;2,6;< 0,5;< 0,25;0;0,098;< 0,01;< 0,01;< 0,01;-;< 0,13;3,5;< 3,6;0,05;0,12;< 20;4,1;0,04;9,8;110;< 20;< 5;< 0,05;-;21,8;< 0,25;25,9;< 0,8;-;3,47;< 0,015;< 0,01;< 0,1;0,068;0,043;< 5;-
Melon, honeydew, pulp, raw;Melon miel ou melon honeydew, pulpe, cru;-;-;91,9;0,58;4,3;0,17;4,3;0;0,75;-;0,56;0;-;0,044;0,015;0,062;0;0,06;6;-;0,033;0,34;0;9,08;0,034;15,8;237;0;24,1;0,086;0;30;0;0,035;2,9;-;16,8;0,032;0,016;0,58;0,13;0,072;17;0
Red berries (raspberries, strawberries, red currants, black currants) , raw;Fruits rouges, crus (framboises, fraises, groseilles, cassis);-;-;85,1;1,11;7,7;0,38;6,97;0,013;5,16;-;0,46;0;-;0,022;0,054;0,23;0;0,0072;33,6;-;0,088;0,9;1,15;16,9;0,42;32,6;225;0,35;2,61;0,22;0;49,5;0;0,67;-;-;77,5;0,031;0,084;0,38;0,21;0,064;37,6;0
Apple compote;Compote de pomme;432;102;72,9;0,23;24,4;0,21;20,7;1,25;1,53;1,9;0,22;0;0,46;0,017;0,0058;0,038;0;traces;4,44;-;0,043;0,11;0,2;5,09;0,027;5,33;104;< 10;traces;0,025;0;8;0;0,17;0,53;-;14,5;0,023;0,027;0,08;0,042;0,027;2,33;0
Rhubarb, stalk, cooked, with sugar;Rhubarbe, tige, cuite, sucrée;-;-;67,4;0,38;29,2;0,05;28,7;-;2;-;0,56;0;-;0,014;0,01;0,025;0;0,0025;145;-;0,027;0,21;0,3;12;0,073;8;96;-;1;0,08;0;44;0;0,19;21,1;-;3,3;0,018;0,023;0,2;0,05;0,02;5;0
Fruits compote, miscellaneous;Compote, tout type de fruits;-;-;71,6;0,51;24,8;0,23;23,2;traces;1,71;-;0,38;0;-;0,068;0,005;0,025;0;0,027;20,1;-;0,041;0,16;0,1;8,1;0,11;12,3;147;0,3;10,3;0,062;0;152;0;0,2;-;-;11;0,01;0,01;0,12;0,1;0,1;4;0
Fruits compote, miscellaneous, reduced sugar;Compote, tout type de fruits, allégée en sucres;-;-;80;traces;16;0,069;14;0,23;2;-;0,52;0;-;0,037;0,016;0,012;0;0,01;6,66;-;0,034;0,089;0,1;5,51;0,029;12;107;< 10;4;0,027;0;46,7;0;0,2;-;-;15,5;0,01;0,01;0,12;0,1;0,1;4;0
Fruits compote, miscellaneous, reduced sugar, refrigerated;Compote, tout type de fruits, allégée en sucres, rayon frais;-;-;83,9;0,32;14,9;0,48;14,3;< 0,35;1,4;-;0,3;0;-;0,14;< 0,0002;< 0,0002;-;0,011;4,7;< 3,6;0,04;0,09;< 20;4,7;0,03;9,6;120;< 50;4,38;< 0,05;< 21;23,9;-;0,37;-;-;10,1;< 0,01;< 0,01;0,12;0,036;0,044;< 5;-
Fruits dessert, all types (fruits dessert's sugar content is less than fruits compote but more than fruits compote reduced sugar);Dessert de fruits, tout type de fruits (en taux de sucres : compotes allégées en sucres < desserts de fruits < compotes allégée);-;-;79,4;0,32;19,5;0,2;16,6;2,91;1,61;-;< 0,25;0;-;0,028;-;0;-;0,0049;4;< 3,6;0,04;0,15;< 20;4;0,03;9,3;130;< 20;1,71;< 0,05;-;22,6;-;-;< 0,8;-;11,8;< 0,01;< 0,01;0,28;0,067;0,03;< 5;-
Fruits puree, without sugar added;"Purée de fruits, tout type de fruits, type ""compote sans sucres ajoutés""";-;-;85,1;0,43;12,8;0,34;11,6;< 0,35;1,68;1,24;0,5;0;-;0,082;< 0,0002;< 0,0002;-;0,0064;8,1;< 3,6;0,05;0,14;< 20;6,1;0,07;13;140;< 50;2,38;< 0,05;< 21;292;-;0,66;-;-;12,2;0,074;0,01;0,24;0,061;0,033;7,48;-
Apple, pulp, roasted/baked;Pomme, pulpe, rôtie/cuite au four;-;-;75,6;< 0,5;21;< 0,5;17,5;< 0,35;3;-;0,36;0;-;-;-;-;-;< 0,01;4,7;< 3,6;0,06;0,1;< 20;5,2;0,05;12;150;< 20;< 5;0,06;-;< 5;-;0,47;< 0,8;-;3,18;< 0,01;< 0,01;0,11;0,16;0,06;9,55;-
Apples, raw, without skin, cooked, boiled/cooked in water;Pomme, pulpe, bouillie/cuite à l'eau;-;-;85,5;0,26;11,2;0,36;11;-;2,4;-;0,28;0;-;0,058;0,014;0,1;0;0,0025;5;-;0,035;0,19;-;3;0,12;8;88;-;1;0,04;0;19;0;0,05;0,6;-;0,2;0,016;0,012;0,095;0,046;0,044;1;0
Fruit cocktail or salad, canned in syrup, drained;Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, égoutté;-;-;80,4;< 0,5;17,4;< 0,5;13,8;-;2,1;0,21;< 0,25;0;-;-;-;-;-;0,032;13;5,95;0,07;0,08;-;4;0,08;9,4;75;< 20;< 5;< 0,05;-;167;-;-;< 0,8;-;0,98;0,041;< 0,01;< 0,1;0,038;0,025;10,9;-
Fruit cocktail or salad, canned in syrup, not drained;Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, non égoutté;-;-;79,9;< 0,5;18,3;< 0,5;14,3;-;1,26;-;0,2;0;-;-;-;-;-;0,003;11;6,25;0,05;0,072;-;3,76;0,076;8,36;67;< 20;1,2;< 0,05;-;100;-;-;< 0,8;-;0,59;0,039;< 0,01;< 0,1;0,031;0,024;11;-
Fruit cocktail or salad, canned in light syrup, drained;Macédoine ou cocktail ou salade de fruits, au sirop léger, appertisé, égoutté;-;-;83,5;< 0,5;14,4;< 0,5;12,2;-;1,9;0,21;< 0,25;0;-;-;-;-;-;0,0083;9,5;4,14;0,07;0,15;-;4,6;0,09;8,5;63;< 20;< 5;< 0,05;-;103;-;-;1,01;-;5,87;0,025;< 0,01;< 0,1;0,034;< 0,01;10,6;-
Fruit cocktail or salad, canned in light syrup, not drained;Macédoine ou cocktail ou salade de fruits, au sirop léger, appertisé, non égoutté;-;-;84;< 0,5;14,5;0,061;12,3;0,58;1,18;-;0,21;0;-;0,009;0,012;0,028;0;0,0026;8,18;4,05;0,055;0,13;-;4,37;0,082;7,74;61,1;< 20;1,02;< 0,05;0;64,1;0;-;0,63;-;6,1;0,016;< 0,01;< 0,1;0,033;< 0,01;9,96;0
Apricot, canned in light syrup, drained;Abricot au sirop léger, appertisé, égoutté;-;-;83;0,94;13,7;< 0,5;13,3;-;1,4;0,39;0,5;0;-;-;-;-;-;0,024;18;4,63;0,04;0,12;< 20;4,9;0,03;11;140;< 20;9,7;0,06;-;925;-;-;< 0,8;-;2,19;0,7;< 0,01;< 0,1;0,12;0,017;6,85;-
Apricot, canned in light syrup, not drained;Abricot au sirop léger, appertisé, non égoutté;-;-;83,5;0,81;14;0,043;14;-;0,83;-;0,43;0;-;0,003;0,021;0,01;0;0,025;14,3;4,45;0,036;0,1;< 20;4,74;0,026;9,25;136;< 20;9,86;0,06;0;551;0;0,6;< 0,8;-;2,28;0,68;< 0,01;< 0,1;0,11;0,017;6,98;0
Apricot, in syrup, canned, drained;Abricot au sirop, appertisé, égoutté;-;-;81;0,5;16,2;< 0,5;15,3;-;1,4;0,42;0,35;0;-;-;-;-;-;0,03;16;< 3,6;0,04;0,13;< 20;5,3;0,02;10;130;< 20;12;0,06;-;7,98;-;-;< 0,8;-;< 0,5;0,7;< 0,01;0,11;0,071;0,02;9,3;-
Apricot, in syrup, canned, not drained;Abricot au sirop, appertisé, non égoutté;-;-;81,4;0,29;16,6;< 0,5;15,1;-;0,81;-;0,35;0;-;-;-;-;-;0,03;11,3;< 3,6;0,036;0,11;< 20;4,8;0,02;8,66;114;< 20;12;0,035;-;114;-;-;< 0,8;-;< 0,5;-;< 0,01;0,12;0,073;0,036;9,89;-
Pineapple, in pineapple juice and syrup, canned, drained;Ananas au sirop et jus d'ananas, appertisé, égoutté;-;-;84,5;< 0,5;13,6;< 0,5;12,8;-;1,4;-;< 0,25;0;-;-;-;-;-;-;11;18;0,04;0,19;< 20;12;1,2;7,8;130;< 20;< 1;0,11;-;24,2;-;-;< 0,8;-;4,99;0,063;< 0,01;2,2;0,067;0,076;13,5;-
Pineapple, in pineapple juice and syrup, canned, not drained;Ananas au sirop et jus d'ananas, appertisé, non égoutté;-;-;84,9;< 0,5;13,6;< 0,5;12,6;-;0,92;-;0,31;0;-;-;-;-;-;0,00049;10,3;18;0,033;0,19;< 20;11,7;1,13;7,14;127;< 20;0,2;0,11;-;15,9;-;-;< 0,8;-;4,98;0,063;< 0,01;1,44;0,061;0,064;12,9;-
Pineapple, in light syrup, canned, drained;Ananas au sirop léger, appertisé, égoutté;-;-;82;< 0,5;15,9;< 0,5;15,9;-;1,6;-;< 0,25;0;-;-;-;-;-;0,0048;6,4;13,1;0,04;0,13;< 20;11;1,2;4,8;95;< 20;1,9;0,05;-;19,7;-;-;< 0,8;-;5,22;0,034;< 0,01;< 0,1;0,04;0,046;11,9;-
Pineapple, in light syrup, canned, not drained;Ananas au sirop léger, appertisé, non égoutté;-;-;82,4;< 0,5;16;0,078;15,7;-;1,01;-;0,22;0;-;0,009;0,013;0,04;0;0,0047;5,77;13,9;0,033;0,12;< 20;11,4;1,16;4,06;101;< 20;1,86;0,031;0;12,4;0;0,01;< 0,8;-;5,11;0,037;< 0,01;< 0,1;0,03;0,029;11,8;0
Peach, canned in light syrup, drained;Pêche au sirop léger, appertisée, égouttée;-;-;83,9;0,5;13,8;< 0,5;13,1;-;1,5;0,46;< 0,25;0;-;-;-;-;-;0,033;10;13,1;0,05;0,13;< 20;5;0,02;11;100;< 20;< 5;0,05;-;254;-;-;< 0,8;-;2,78;< 0,01;< 0,01;0,37;0,071;< 0,01;8,4;-
Peach, canned in light syrup, not drained;Pêche au sirop léger, appertisée, non égouttée;-;-;84,3;0,31;14,1;0,038;12,9;-;0,92;-;0,22;0;-;0,003;0,012;0,015;0;0,0022;9,57;13,2;0,038;0,13;< 20;4,88;0,02;9,79;100;< 20;0,9;0,054;0;155;0;0,49;< 0,8;-;3,32;< 0,01;< 0,01;0,35;0,063;< 0,01;8,4;0
Pear, canned in light syrup, not drained;Poire au sirop léger, appertisée, non égouttée;-;-;83,7;0,3;14,5;0,12;12,1;-;1,23;-;0,16;0;-;0,002;0,006;0,007;0;0,013;5;-;0,049;0,28;-;4;0,033;7;66;-;5;0,08;0;0;0;0,08;0,3;-;0,7;0,01;0,016;0,15;0,022;0,014;1;0
